"STATION","NAME","DATE","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFM","WESD","WSF2","WSF5","WSFM","WT01","WT02","WT05","WT07","WT08","WT09","WT13","WT16","WT18","WT19"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-04",,"1.12",,,"0.00",,,,,"83","58",,"  270","  280",,,"8.1","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-05",,"1.12",,,"0.00",,,,,"81","57",,"  280","  270",,,"8.9","13.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-06",,"1.12",,,"0.00",,,,,"76","56",,"  260","  280",,,"6.0","13.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-07",,"0.89",,,"0.00",,,,,"79","56",,"  270","  270",,,"6.9","11.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-08",,"1.12",,,"0.00",,,,,"90","57",,"  270","  270",,,"8.1","10.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-09",,"3.13",,,"0.00",,,,,"93","64",,"  280","  270",,,"10.1","15.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-10",,"1.79",,,"0.00",,,,,"90","63",,"  280","  270",,,"8.9","14.1",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-11",,"2.24",,,"0.00",,,,,"87","61",,"  280","  280",,,"8.1","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-12",,"0.89",,,"0.00",,,,,"82","62",,"  280","  280",,,"8.1","12.1",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-13",,"1.34",,,"0.00",,,,,"88","60",,"  280","  270",,,"8.1","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-14",,"1.34",,,"0.00",,,,,"88","61",,"  280","  280",,,"8.1","12.1",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-15",,"0.67",,,"0.00",,,,,"78","56",,"  270","  270",,,"8.1","12.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-16",,"0.67",,,"0.00",,,,,"70","55",,"  280","  280",,,"8.1","12.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-17",,"1.12",,,"0.00",,,,,"72","52",,"  270","  340",,,"6.9","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-18",,"2.46",,,"0.00",,,,,"78","54",,"  270","  350",,,"6.9","11.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-19",,"0.89",,,"0.00",,,,,"75","49",,"  280","  270",,,"8.1","13.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-20",,"1.12",,,"0.55",,,,,"65","54",,"  100","  110",,,"6.9","10.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-21",,"2.24",,,"0.20",,,,,"67","56",,"  100","  110",,,"10.1","16.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-22",,"1.12",,,"0.00",,,,,"70","52",,"  260","  280",,,"6.9","11.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-23",,"1.79",,,"0.00",,,,,"72","50",,"  330","  330",,,"10.1","19.9",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-24",,"2.24",,,"0.00",,,,,"78","52",,"  280","  360",,,"6.0","10.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-25",,"1.79",,,"0.00",,,,,"75","51",,"   70","   20",,,"6.9","11.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-26",,"1.12",,,"0.13",,,,,"63","45",,"  270","  270",,,"13.0","25.9",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-27",,"2.91",,,"0.00",,,,,"65","50",,"  270","  270",,,"16.1","25.9",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-28",,"1.34",,,"0.00",,,,,"64","47",,"  110","  110",,,"6.9","10.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-29",,"1.12",,,"0.00",,,,,"69","47",,"  270","  280",,,"8.1","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-30",,"1.79",,,"0.00",,,,,"68","45",,"  280","  280",,,"8.9","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-01",,"0.89",,,"0.00",,,,,"66","50",,"  270","  260",,,"8.1","12.1",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-02",,"4.03",,,"0.00",,,,,"65","49",,"   20","  360",,,"16.1","27.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-03",,"0.89",,,"0.00",,,,,"68","43",,"  270","  270",,,"6.9","10.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-04",,"0.89",,,"0.00",,,,,"71","44",,"  100","  100",,,"6.0","8.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-05",,"0.89",,,"0.00",,,,,"66","47",,"  280","  280",,,"8.1","12.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-06",,"1.12",,,"0.00",,,,,"65","52",,"  270","  270",,,"8.1","12.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-07",,"0.89",,,"0.00",,,,,"65","50",,"  280","  270",,,"8.9","13.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-08",,"1.12",,,"0.00",,,,,"66","49",,"  280","  270",,,"8.9","13.0",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-09",,"0.45",,,"0.00",,,,,"65","51",,"   90","  100",,,"6.0","8.9",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-10",,"1.12",,,"0.00",,,,,"66","54",,"  260","  160",,,"6.0","8.9",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-11",,"1.34",,,"0.00",,,,,"65","59",,"  280","  270",,,"6.9","10.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-12",,"0.89",,,"0.00",,,,,"67","56",,"  270","  270",,,"8.1","11.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-13",,"0.67",,,"0.00",,,,,"67","54",,"  270","  270",,,"8.9","13.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-14",,"0.67",,,"0.00",,,,,"71","51",,"  270","  270",,,"6.9","11.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-15",,"1.57",,,"0.43",,,,,"65","54",,"   90","   90",,,"10.1","16.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-16",,"5.14",,,"1.33",,,,,"62","54",,"  100","  110",,,"14.1","21.9",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-17",,"2.24",,,"0.00",,,,,"62","47",,"  280","  280",,,"8.9","17.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-18",,"0.67",,,"0.00",,,,,"67","42",,"  270","  270",,,"4.9","8.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-19",,"1.12",,,"0.00",,,,,"71","40",,"   10","   10",,,"8.1","10.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-20",,"2.91",,,"0.00",,,,,"79","49",,"   10","  360",,,"8.1","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-21",,"2.91",,,"0.50",,,,,"70","54",,"  110","   70",,,"12.1","19.9",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-22",,"1.12",,,"0.27",,,,,"67","54",,"  100","   20",,,"6.9","11.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-23",,"4.92",,,"1.41",,,,,"64","52",,"   90","  110",,,"16.1","23.9",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-24",,"3.13",,,"0.14",,,,,"61","47",,"  350","  340",,,"8.9","16.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-25",,"1.34",,,"0.00",,,,,"58","43",,"   70","  330",,,"6.9","10.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-26",,"2.46",,,"0.00",,,,,"64","46",,,,,,"6.9",,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-27",,"2.91",,,"0.00",,,,,"72","47",,"  270","  280",,,"8.9","13.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-28",,"2.68",,,"0.00",,,,,"80","53",,"  280","   40",,,"6.9","11.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-29",,"2.01",,,"0.00",,,,,"82","55",,"  280","  290",,,"6.9","11.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-30",,"1.34",,,"0.39",,,,,"67","55",,"  280","  270",,,"12.1","18.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-31",,"1.34",,,"0.08",,,,,"59","47",,"  270","  260",,,"8.1","13.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-01",,"1.12",,,"0.00",,,,,"62","43",,"  100","  100",,,"8.1","12.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-02",,"1.79",,,"0.00",,,,,"58","51",,"  120","  140",,,"6.9","11.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-03",,"0.00",,,"0.00",,,,,"60","48",,"   50","   50",,,"4.9","6.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-04",,"1.12",,,"0.03",,,,,"63","47",,"   90","  100",,,"8.1","13.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-05",,"3.80",,,"0.39",,,,,"65","54",,"  270","  110",,,"8.9","13.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-06",,"1.34",,,"0.00",,,,,"66","51",,"  270","  270",,,"6.9","10.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-07",,"1.79",,,"0.07",,,,,"70","51",,"   90","   80",,,"6.9","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-08",,"1.12",,,"0.00",,,,,"79","53",,"  280","  260",,,"8.9","13.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-09",,"2.24",,,"0.77",,,,,"64","55",,"  100","  100",,,"12.1","17.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-10",,"1.12",,,"0.07",,,,,"61","51",,"  270","  280",,,"6.9","12.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-11",,"2.24",,,"0.39",,,,,"66","55",,"  270","  270",,,"8.9","14.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-12",,"2.91",,,"1.13",,,,,"58","53",,"   90","  110",,,"8.1","11.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-13",,"0.67",,,"0.00",,,,,"62","49",,"  280","  270",,,"6.9","11.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-14",,"0.67",,,"0.00",,,,,"72","47",,"  100","  170",,,"6.0","10.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-15",,"2.68",,,"0.00",,,,,"66","53",,"  130","  180",,,"8.1","13.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-16",,"0.67",,,"0.00",,,,,"66","52",,"  270","  270",,,"10.1","15.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-17",,"1.57",,,"0.00",,,,,"68","46",,"  280","  270",,,"10.1","13.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-18",,"2.01",,,"0.04",,,,,"62","47",,"  280","  270",,,"8.9","17.0",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-19",,"4.47",,,"0.98",,,,,"64","52",,"  270","  270",,,"13.0","23.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-20",,"4.92",,,"1.51",,,,,"59","51",,"  270","  280",,,"16.1","27.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-21",,"1.12",,,"0.00",,,,,"63","46",,"  270","  270",,,"8.9","14.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-22",,"6.71",,,"2.67",,,,,"56","51",,"  100","   90",,,"17.0","28.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-23",,"1.79",,,"0.33",,,,,"58","44",,"  280","  270",,,"14.1","21.9",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-24",,"1.34",,,"0.00",,,,,"58","41",,"  260","  280",,,"6.9","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-25",,"1.12",,,"0.00",,,,,"61","41",,"  270","  270",,,"10.1","14.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-26",,"1.12",,,"0.00",,,,,"65","43",,"  270","  280",,,"6.9","11.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-27",,"0.22",,,"0.00",,,,,"64","44",,"  270","  280",,,"6.9","11.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-28",,"0.00",,,"0.00",,,,,"74","41",,"  270","  270",,,"6.9","10.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-29",,"0.00",,,"0.00",,,,,"80","47",,"  270","  270",,,"6.0","8.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-30",,"1.12",,,"0.00",,,,,"80","53",,"  280","  270",,,"6.9","10.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-31",,"0.89",,,"0.00",,,,,"77","50",,"  280","  280",,,"8.1","11.0",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-01",,"1.12",,,"0.00",,,,,"72","48",,"  280","  280",,,"8.9","13.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-02",,"1.12",,,"0.00",,,,,"68","53",,"  280","  270",,,"6.9","11.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-03",,"1.79",,,"0.23",,,,,"61","55",,"   90","  110",,,"8.1","13.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-04",,"1.79",,,"0.00",,,,,"66","55",,"  280","  270",,,"10.1","17.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-05",,"1.34",,,"0.00",,,,,"61","55",,"  100","   90",,,"6.9","10.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-06",,"4.03",,,"0.88",,,,,"61","54",,"  100","  110",,,"13.0","19.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-07",,"2.01",,,"0.27",,,,,"66","58",,"  270","  280",,,"8.1","14.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-08",,"0.67",,,"0.03",,,,,"73","59",,"  280","  280",,,"8.1","12.1",,"    1","    1",,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-09",,"0.89",,,"0.00",,,,,"75","58",,"  270","  270",,,"10.1","14.1",,"    1","    1",,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-10",,"1.12",,,"0.30",,,,,"65","58",,"  100","   80",,,"8.1","11.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-11",,"0.22",,,"0.21",,,,,"65","55",,"  160","  270",,,"6.0","10.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-12",,"0.22",,,"0.00",,,,,"75","50",,"  270","  270",,,"6.0","10.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-13",,"1.12",,,"0.00",,,,,"77","53",,"  110","  270",,,"6.0","13.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-14",,"1.34",,,"0.00",,,,,"73","56",,"  270","  270",,,"12.1","15.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-15",,"1.34",,,"0.00",,,,,"80","53",,"  280","  280",,,"8.9","15.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-16",,"0.67",,,"0.00",,,,,"68","51",,"  280","  270",,,"8.1","14.1",,"    1","    1",,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-17",,"7.16",,,"2.01",,,,,"61","53",,"  130","  140",,,"17.0","30.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-18",,"2.46",,,"0.09",,,,,"63","53",,"  270","  280",,,"8.9","15.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-19",,"2.01",,,"0.03",,,,,"63","54",,"  270","  270",,,"8.1","12.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-20",,"2.01",,,"0.03",,,,,"64","54",,"  130","  130",,,"8.1","13.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-21",,"0.67",,,"0.03",,,,,"68","58",,"  280","  280",,,"8.1","12.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-22",,"2.01",,,"0.00",,,,,"66","51",,"  270","  260",,,"13.0","17.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-23",,"5.14",,,"0.00",,,,,"62","49",,"  270","  280",,,"17.0","27.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-24",,"1.79",,,"0.00",,,,,"64","44",,"  280","  280",,,"10.1","14.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-25",,"1.12",,,"0.00",,,,,"66","44",,"  270","  260",,,"10.1","16.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-26",,"2.01",,,"0.06",,,,,"58","49",,"  130","  100",,,"8.1","13.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-27",,"2.01",,,"0.00",,,,,"61","52",,"  280","   90",,,"6.9","11.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-28",,"1.79",,,"0.00",,,,,"66","47",,"  270","  280",,,"8.9","15.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-01",,"1.12",,,"0.00",,,,,"75","47",,"  270","  280",,,"8.1","12.1",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-02",,"1.12",,,"0.00",,,,,"79","48",,"  270","  270",,,"10.1","14.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-03",,"2.68",,,"0.00",,,,,"82","55",,"  280","  270",,,"8.9","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-04",,"1.79",,,"0.00",,,,,"71","53",,"  160","  130",,,"8.1","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-05",,"2.91",,,"0.00",,,,,"63","49",,"  270","  280",,,"14.1","23.9",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-06",,"2.01",,,"0.00",,,,,"67","46",,"  270","  350",,,"8.9","14.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-07",,"1.57",,,"0.00",,,,,"77","49",,"  280","  150",,,"8.9","12.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-08",,"1.12",,,"0.00",,,,,"85","54",,"  270","  260",,,"8.9","13.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-09",,"0.89",,,"0.00",,,,,"87","57",,"  280","  290",,,"6.9","11.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-10",,"1.12",,,"0.00",,,,,"81","56",,"  270","  270",,,"8.9","13.0",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-11",,"0.89",,,"0.00",,,,,"83","55",,"  270","  280",,,"8.9","14.1",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-12",,"1.12",,,"0.00",,,,,"84","53",,"  270","  280",,,"8.1","11.0",,"    1","    1",,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-13",,"0.89",,,"0.00",,,,,"88","55",,"  270","  260",,,"6.9","8.9",,"    1","    1",,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-14",,"1.12",,,"0.00",,,,,"86","52",,"  270","  280",,,"8.1","12.1",,"    1","    1",,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-15",,"1.12",,,"0.00",,,,,"85","57",,"  270","  270",,,"10.1","15.0",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-16",,"1.57",,,"0.00",,,,,"79","58",,"  270","  270",,,"10.1","14.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-17",,"0.67",,,"0.00",,,,,"78","53",,"  270","  270",,,"6.9","11.0",,"    1","    1",,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-18",,"1.12",,,"0.00",,,,,"75","57",,"  270","  280",,,"8.1","14.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-19",,"2.01",,,"0.00",,,,,"77","56",,"  280","  270",,,"8.1","14.1",,"    1",,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-20",,"1.57",,,"0.00",,,,,"71","59",,"  270","  280",,,"12.1","17.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-21",,"2.68",,,"0.06",,,,,"67","57",,"  130","   80",,,"8.1","12.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-22",,"2.68",,,"0.03",,,,,"69","55",,"  270","  270",,,"15.0","29.1",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-23",,"2.91",,,"0.00",,,,,"70","54",,"  340","  350",,,"10.1","19.9",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-24",,"2.01",,,"0.00",,,,,"72","53",,"  270","  270",,,"12.1","19.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-25",,"2.46",,,"0.00",,,,,"70","54",,"  280","  280",,,"12.1","18.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-26",,"1.57",,,"0.00",,,,,"71","57",,"  270","  270",,,"13.0","18.1",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-27",,"4.25",,,"0.00",,,,,"74","55",,"  320","  340",,,"15.0","25.1",,,,,,"    1",,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-28",,"2.68",,,"0.00",,,,,"79","57",,"  330","  360",,,"10.1","18.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-29",,"0.89",,,"0.00",,,,,"83","56",,"  280","  270",,,"12.1","17.0",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-30",,"3.80",,,"0.00",,,,,"75","58",,"  350","  330",,,"14.1","25.9",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-31",,"3.80",,,"0.00",,,,,"76","58",,"  300","  310",,,"14.1","25.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-01",,"1.57",,,"0.00",,,,,"74","53",,"  280","  280",,,"10.1","16.1",,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-02",,"1.12",,,"0.00",,,,,"79","56",,"  270","  260",,,"8.1","11.0",,"    1",,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-03",,"1.12",,,"0.00",,,,,"69","56",,"  270","  270",,,"10.1","15.0",,"    1",,,,,,,,,
